,Unnamed: 0,Unnamed: 0.1,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
34022,6185,425,48.0,0.0,9.5,0.5,9.75,1.09,standing
34023,6186,426,48.0,0.0,11.0,0.0,10.25,0.83,standing
34024,6187,427,48.0,0.0,9.25,0.43,10.75,1.3,standing
34025,6188,428,48.0,0.0,9.25,1.48,11.75,0.43,standing
34026,6189,429,48.0,0.0,10.67,1.25,11.0,0.82,standing
34027,6190,430,48.0,0.0,10.0,1.0,12.0,0.0,standing
34028,6191,431,47.67,0.47,9.5,1.8,11.0,0.82,standing
34029,6192,432,48.0,0.0,10.5,1.12,10.0,0.82,standing
34030,6193,433,48.0,0.0,9.5,0.5,5.0,1.41,standing
34031,6194,434,48.0,0.0,10.0,1.41,6.75,1.09,standing
34032,6195,435,48.0,0.0,11.5,0.5,3.67,1.25,standing
34033,6196,436,48.0,0.0,12.0,0.0,5.25,0.83,standing
34034,6197,437,48.0,0.0,12.0,0.0,6.25,0.83,standing
34035,6198,438,48.0,0.0,10.67,1.25,9.5,1.8,standing
34036,6199,439,48.0,0.0,8.5,0.5,11.75,0.43,standing
34037,6200,440,48.0,0.0,2.0,1.0,12.0,0.0,standing
34038,6201,441,48.0,0.0,2.5,1.5,12.0,0.0,standing
34039,6202,442,48.0,0.0,8.75,4.09,4.0,0.0,standing
34040,6203,443,47.5,0.5,10.75,1.3,10.75,4.09,standing
34041,6204,444,47.75,0.43,11.5,1.12,10.25,3.7,standing
34042,6205,445,48.0,0.0,12.25,2.77,2.5,0.5,standing
34043,6206,446,48.0,0.0,3.67,1.25,11.75,1.79,standing
34044,6207,447,48.0,0.0,3.25,2.28,12.5,0.87,standing
34045,6208,448,48.0,0.0,7.0,2.0,9.75,1.48,standing
34046,6209,449,47.5,0.5,14.25,1.48,4.0,3.0,standing
34047,6210,450,46.5,1.12,11.67,1.25,5.33,2.36,standing
34048,6211,451,44.5,0.87,9.75,5.12,7.5,0.5,standing
34049,6212,452,40.33,1.89,15.5,1.5,5.0,0.0,standing
34050,6213,453,37.75,1.3,16.75,0.83,8.33,1.7,standing
34051,6214,454,43.67,1.25,16.33,1.25,8.67,0.47,standing
34052,6215,455,47.75,0.43,12.0,0.0,10.0,1.73,standing
34053,6216,456,48.0,0.0,13.0,1.22,13.0,1.22,standing
34054,6217,457,48.0,0.0,13.75,0.83,10.75,1.09,standing
34055,6218,458,48.0,0.0,11.33,1.7,10.33,1.7,standing
34056,6219,459,48.0,0.0,10.5,0.87,6.5,4.03,standing
34057,6220,460,48.0,0.0,8.5,1.12,9.0,6.0,standing
34058,6221,461,48.0,0.0,5.75,1.64,13.0,0.0,standing
34059,6222,462,48.0,0.0,8.0,1.87,12.25,2.17,standing
34060,6223,463,48.0,0.0,11.67,0.47,12.75,0.83,standing
34061,6224,464,48.0,0.0,12.0,1.22,13.25,0.83,standing
34062,6225,465,48.0,0.0,10.75,0.83,12.25,0.43,standing
34063,6226,466,48.0,0.0,11.25,1.3,12.25,1.09,standing
34064,6227,467,48.0,0.0,11.75,0.43,11.25,0.83,standing
34065,6228,468,48.0,0.0,10.25,0.83,11.25,1.3,standing
34066,6229,469,48.0,0.0,11.0,0.0,11.25,0.83,standing
34067,6230,470,48.0,0.0,11.33,0.47,9.33,0.47,standing
34068,6231,471,48.0,0.0,9.5,0.5,9.0,0.82,standing
34069,6232,472,48.0,0.0,9.0,0.0,7.67,1.25,standing
34070,6233,473,48.0,0.0,9.33,0.47,9.5,0.5,standing
34071,6234,474,48.0,0.0,8.5,0.5,12.0,0.0,standing
34072,6235,475,48.0,0.0,9.0,0.71,12.0,0.0,standing
34073,6236,476,48.0,0.0,9.75,0.83,12.0,0.0,standing
34074,6237,477,48.0,0.0,7.0,2.12,10.6,1.36,standing
34075,6238,478,48.0,0.0,0.0,0.0,7.5,1.5,standing
34076,6239,479,48.0,0.0,0.0,0.0,8.33,2.87,standing
34077,6240,0,48.0,0.0,6.75,3.77,11.0,1.22,standing
34078,6241,1,47.75,0.43,11.5,0.5,10.0,1.0,standing
34079,6242,2,48.0,0.0,11.25,0.43,8.67,0.47,standing
34080,6243,3,48.0,0.0,11.67,0.47,11.0,1.41,standing
34081,6244,4,48.0,0.0,10.25,1.79,12.0,0.0,standing
34082,6245,5,48.0,0.0,6.75,0.83,9.75,2.49,standing
34083,6246,6,48.0,0.0,8.0,1.41,6.75,2.59,standing
34084,6247,7,47.75,0.43,9.0,1.87,11.75,1.09,standing
34085,6248,8,47.5,0.5,10.5,1.5,6.75,3.56,standing
34086,6249,9,47.5,0.5,8.0,2.35,8.5,1.5,standing
34087,6250,10,47.5,0.5,11.0,0.82,7.33,2.49,standing
34088,6251,11,47.75,0.43,11.5,0.5,11.33,1.7,standing
34089,6252,12,47.5,0.5,9.33,0.47,8.67,0.47,standing
34090,6253,13,47.0,1.0,9.5,1.5,12.0,0.0,standing
34091,6254,14,46.0,1.0,11.75,0.43,9.0,0.71,standing
34092,6255,15,47.0,0.82,13.0,0.82,6.5,2.5,standing
34093,6256,16,47.25,0.43,10.0,1.41,5.33,2.87,standing
34094,6257,17,47.33,0.47,10.33,0.94,7.75,2.17,standing
34095,6258,18,47.5,0.5,9.33,1.7,6.67,3.09,standing
34096,6259,19,47.25,0.43,11.0,0.82,10.0,1.0,standing
34097,6260,20,47.5,0.5,10.75,0.43,11.5,0.5,standing
34098,6261,21,47.5,0.5,10.33,0.47,8.33,2.49,standing
34099,6262,22,47.5,0.5,6.5,2.5,8.25,2.05,standing
34100,6263,23,47.67,0.47,9.75,0.83,6.0,0.0,standing
34101,6264,24,48.0,0.0,10.0,0.0,5.0,2.35,standing
34102,6265,25,48.0,0.0,10.0,0.71,5.67,3.09,standing
34103,6266,26,47.5,0.5,7.67,1.25,9.0,0.82,standing
34104,6267,27,48.0,0.0,9.25,0.43,6.75,0.83,standing
34105,6268,28,47.75,0.43,9.0,0.71,8.25,1.92,standing
34106,6269,29,47.75,0.43,9.25,0.43,8.75,2.28,standing
34107,6270,30,47.75,0.43,10.75,0.43,5.0,4.0,standing
34108,6271,31,48.0,0.0,10.33,0.47,10.67,1.25,standing
34109,6272,32,48.0,0.0,11.25,0.83,11.67,0.47,standing
34110,6273,33,48.0,0.0,13.0,0.71,10.0,0.82,standing
34111,6274,34,48.0,0.0,15.75,0.83,9.75,1.3,standing
34112,6275,35,48.0,0.0,16.67,0.47,14.0,1.41,standing
34113,6276,36,47.25,1.3,11.0,1.22,15.5,2.18,standing
34114,6277,37,41.25,2.59,12.0,3.56,14.25,3.9,standing
34115,6278,38,45.0,0.0,12.25,1.09,11.75,5.93,standing
34116,6279,39,45.25,0.43,11.75,5.36,10.5,6.58,standing
34117,6280,40,45.25,0.43,14.25,1.48,16.5,1.12,standing
34118,6281,41,46.5,0.5,11.75,0.43,14.75,0.43,standing
34119,6282,42,47.5,0.5,11.0,0.82,15.33,0.94,standing
34120,6283,43,47.5,0.5,11.5,1.12,18.25,0.43,standing
34121,6284,44,47.5,0.5,15.5,0.5,16.0,1.58,standing
34122,6285,45,47.5,0.5,17.25,0.43,12.5,1.5,standing
34123,6286,46,47.5,0.5,17.0,0.0,9.67,0.47,standing
34124,6287,47,47.67,0.47,16.5,0.5,10.0,0.82,standing
34125,6288,48,47.5,0.5,16.33,0.47,10.5,1.5,standing
34126,6289,49,47.5,0.5,16.75,0.43,12.25,0.43,standing
34127,6290,50,47.5,0.5,16.75,0.43,12.75,0.83,standing
34128,6291,51,47.5,0.5,17.0,0.71,12.5,0.5,standing
34129,6292,52,47.5,0.5,16.5,0.87,12.25,0.43,standing
34130,6293,53,47.5,0.5,17.0,0.0,12.5,0.5,standing
34131,6294,54,47.5,0.5,16.5,0.5,12.75,0.83,standing
34132,6295,55,47.5,0.5,17.0,0.0,13.0,1.22,standing
34133,6296,56,47.5,0.5,17.5,0.5,13.0,1.0,standing
34134,6297,57,47.5,0.5,17.0,0.0,12.67,0.94,standing
34135,6298,58,47.5,0.5,17.2,0.4,13.2,1.17,standing
34136,6299,59,47.5,0.5,17.0,0.0,14.5,0.87,standing
34137,6300,60,47.75,0.43,16.75,0.43,13.75,0.83,standing
34138,6301,61,47.5,0.5,16.0,0.71,13.0,1.22,standing
34139,6302,62,47.5,0.5,15.75,0.83,12.75,0.83,standing
34140,6303,63,47.5,0.5,15.5,0.5,11.5,0.5,standing
34141,6304,64,47.5,0.5,16.33,0.47,12.67,0.47,standing
34142,6305,65,47.67,0.47,15.5,0.5,16.33,1.25,standing
34143,6306,66,47.5,0.5,15.25,0.43,16.5,1.12,standing
34144,6307,67,47.5,0.5,19.25,1.3,14.0,0.82,standing
34145,6308,68,47.5,0.5,17.0,2.74,13.25,1.3,standing
34146,6309,69,47.33,0.47,19.0,0.82,13.25,1.3,standing
34147,6310,70,47.5,0.5,21.0,0.0,12.5,1.12,standing
34148,6311,71,47.5,0.5,21.0,0.0,9.75,1.3,standing
34149,6312,72,47.5,0.5,20.75,0.43,7.5,2.06,standing
34150,6313,73,47.5,0.5,20.25,0.43,8.0,0.82,standing
34151,6314,74,47.5,0.5,21.0,0.0,7.0,1.41,standing
34152,6315,75,47.5,0.5,21.0,0.0,10.0,1.0,standing
34153,6316,76,47.5,0.5,20.0,0.71,9.75,0.43,standing
34154,6317,77,47.5,0.5,19.5,0.5,10.75,0.43,standing
34155,6318,78,47.5,0.5,19.0,0.71,11.5,0.5,standing
34156,6319,79,47.5,0.5,19.0,0.71,12.0,0.0,standing
34157,6320,80,47.67,0.47,18.75,0.43,12.5,0.5,standing
34158,6321,81,47.75,0.43,18.75,0.43,12.25,0.43,standing
34159,6322,82,47.5,0.5,18.25,0.43,12.75,0.83,standing
34160,6323,83,47.5,0.5,18.25,0.43,14.0,1.0,standing
34161,6324,84,47.5,0.5,18.25,0.43,13.75,0.83,standing
34162,6325,85,47.5,0.5,19.0,0.0,12.33,0.47,standing
34163,6326,86,47.6,0.49,19.4,0.49,10.75,1.3,standing
34164,6327,87,47.33,0.47,20.33,0.47,5.75,2.49,standing
34165,6328,88,47.5,0.5,20.5,0.5,2.67,1.7,standing
34166,6329,89,47.33,0.47,20.33,0.47,6.0,1.22,standing
34167,6330,90,47.5,0.5,20.5,0.5,5.33,0.94,standing
34168,6331,91,47.75,0.43,20.0,0.0,7.75,0.83,standing
34169,6332,92,47.5,0.5,19.5,0.5,8.5,0.5,standing
34170,6333,93,47.5,0.5,18.5,0.5,9.33,0.47,standing
34171,6334,94,47.75,0.43,18.33,0.47,9.33,0.47,standing
34172,6335,95,47.5,0.5,18.25,0.43,11.25,0.43,standing
34173,6336,96,47.75,0.43,18.75,0.43,12.0,0.0,standing
34174,6337,97,47.5,0.5,18.25,0.43,12.75,0.83,standing
34175,6338,98,48.0,0.0,18.25,0.43,12.67,0.47,standing
34176,6339,99,48.0,0.0,18.0,0.0,12.5,0.5,standing
34177,6340,100,47.75,0.43,18.0,0.0,12.25,0.43,standing
34178,6341,101,48.0,0.0,18.25,0.43,12.0,0.0,standing
34179,6342,102,47.5,0.5,18.25,0.43,11.75,0.43,standing
34180,6343,103,47.5,0.5,19.0,0.0,12.0,0.82,standing
34181,6344,104,48.0,0.0,18.25,0.43,11.75,0.83,standing
34182,6345,105,47.75,0.43,18.0,0.0,13.0,0.71,standing
34183,6346,106,48.0,0.0,17.75,0.43,12.5,0.87,standing
34184,6347,107,48.0,0.0,16.0,0.82,8.33,1.7,standing
34185,6348,108,48.0,0.0,16.75,1.09,12.0,2.45,standing
34186,6349,109,48.0,0.0,18.5,0.5,13.5,1.5,standing
34187,6350,110,48.0,0.0,17.5,0.5,16.75,1.09,standing
34188,6351,111,48.0,0.0,18.25,0.43,17.67,0.47,standing
34189,6352,112,48.0,0.0,19.0,1.22,15.5,2.6,standing
34190,6353,113,47.67,0.47,18.0,0.0,11.75,1.09,standing
34191,6354,114,47.6,0.49,18.4,0.49,13.25,1.64,standing
34192,6355,115,47.33,0.47,20.0,0.0,11.75,0.43,standing
34193,6356,116,47.5,0.5,19.25,0.43,11.33,0.47,standing
34194,6357,117,47.5,0.5,18.25,0.43,11.5,0.5,standing
34195,6358,118,47.5,0.5,18.25,0.43,10.33,0.94,standing
34196,6359,119,47.5,0.5,18.0,0.0,9.67,0.47,standing
34197,6360,120,47.5,0.5,18.0,0.0,8.5,0.87,standing
34198,6361,121,47.5,0.5,18.0,0.0,7.5,1.12,standing
34199,6362,122,47.25,0.43,18.0,0.0,9.25,0.83,standing
34200,6363,123,47.25,0.43,18.0,0.0,10.33,1.25,standing
34201,6364,124,47.5,0.5,18.0,0.0,12.0,0.0,standing
34202,6365,125,47.5,0.5,18.0,0.0,12.0,0.0,standing
34203,6366,126,47.5,0.5,18.0,0.0,12.0,0.0,standing
34204,6367,127,47.5,0.5,18.0,0.0,9.67,1.25,standing
34205,6368,128,47.5,0.5,18.0,0.0,10.25,0.43,standing
34206,6369,129,47.5,0.5,17.25,0.83,10.5,0.5,standing
34207,6370,130,47.5,0.5,17.0,0.71,13.25,1.09,standing
34208,6371,131,47.5,0.5,18.0,0.0,11.25,1.48,standing
34209,6372,132,47.67,0.47,17.0,0.71,13.33,1.25,standing
34210,6373,133,47.5,0.5,18.5,0.87,13.0,1.22,standing
34211,6374,134,47.33,0.47,17.33,0.47,15.25,2.49,standing
34212,6375,135,47.5,0.5,17.5,1.5,14.5,2.29,standing
34213,6376,136,47.5,0.5,18.75,0.83,13.75,2.28,standing
34214,6377,137,47.5,0.5,19.0,1.58,15.75,1.3,standing
34215,6378,138,47.75,0.43,18.25,0.43,15.0,1.87,standing
34216,6379,139,47.5,0.5,15.5,2.29,16.0,1.0,standing
34217,6380,140,47.5,0.5,15.0,2.12,12.5,2.5,standing
34218,6381,141,47.5,0.5,17.75,1.09,12.75,1.79,standing
34219,6382,142,47.5,0.5,14.67,1.25,14.67,1.25,standing
34220,6383,143,47.5,0.5,17.75,1.64,15.25,1.3,standing
34221,6384,144,47.67,0.47,18.0,0.71,12.0,0.0,standing
34222,6385,145,47.5,0.5,18.25,0.43,10.5,1.5,standing
34223,6386,146,47.5,0.5,16.0,1.0,11.0,1.41,standing
34224,6387,147,47.25,0.43,16.25,0.83,8.67,4.03,standing
34225,6388,148,47.5,0.5,16.5,1.5,11.0,0.0,standing
34226,6389,149,47.5,0.5,17.25,1.3,8.67,1.25,standing
34227,6390,150,47.5,0.5,16.5,1.12,7.5,2.06,standing
34228,6391,151,47.25,0.43,17.75,0.43,8.0,1.87,standing
34229,6392,152,47.33,0.47,17.0,0.82,5.25,2.38,standing
34230,6393,153,47.5,0.5,17.0,1.22,3.5,2.6,standing
34231,6394,154,47.25,0.43,15.75,0.83,7.0,3.46,standing
34232,6395,155,47.5,0.5,16.25,0.83,10.25,2.28,standing
34233,6396,156,47.5,0.5,18.0,0.0,9.75,1.92,standing
34234,6397,157,47.5,0.5,18.0,0.0,10.0,0.82,standing
34235,6398,158,47.67,0.47,18.25,0.43,9.0,0.0,standing
34236,6399,159,47.5,0.5,18.0,0.0,12.75,0.83,standing
34237,6400,160,47.33,0.47,18.0,0.0,12.67,0.94,standing
34238,6401,161,47.5,0.5,18.0,0.0,11.75,0.43,standing
34239,6402,162,47.5,0.5,17.75,0.43,12.0,0.0,standing
34240,6403,163,47.5,0.5,18.0,0.0,13.25,1.3,standing
34241,6404,164,47.5,0.5,18.25,0.43,13.5,1.12,standing
34242,6405,165,47.5,0.5,18.0,0.0,15.0,0.0,standing
34243,6406,166,47.5,0.5,18.0,0.0,15.25,0.83,standing
34244,6407,167,47.5,0.5,18.0,0.0,15.0,0.0,standing
34245,6408,168,47.5,0.5,18.0,0.0,13.75,0.83,standing
34246,6409,169,47.5,0.5,17.0,0.82,12.0,0.0,standing
34247,6410,170,47.5,0.5,17.0,0.0,11.75,0.43,standing
34248,6411,171,47.5,0.5,17.25,0.83,10.33,0.94,standing
34249,6412,172,47.67,0.47,18.0,0.0,10.33,1.25,standing
34250,6413,173,47.5,0.5,18.0,0.0,12.0,0.71,standing
34251,6414,174,47.33,0.47,18.0,0.0,13.5,1.12,standing
34252,6415,175,47.5,0.5,18.0,0.0,15.25,0.43,standing
34253,6416,176,47.5,0.5,18.0,0.0,14.75,0.83,standing
34254,6417,177,47.5,0.5,18.0,0.0,14.0,1.0,standing
34255,6418,178,47.75,0.43,19.0,0.71,13.25,0.83,standing
34256,6419,179,47.5,0.5,20.0,0.0,14.0,1.0,standing
34257,6420,180,47.5,0.5,19.33,0.47,14.33,0.47,standing
34258,6421,181,47.5,0.5,19.0,0.0,15.0,0.71,standing
34259,6422,182,47.67,0.47,18.75,0.43,14.67,0.47,standing
34260,6423,183,47.75,0.43,18.5,0.5,14.0,0.82,standing
34261,6424,184,47.33,0.47,18.33,0.47,15.25,1.09,standing
34262,6425,185,47.5,0.5,18.5,0.5,14.5,0.5,standing
34263,6426,186,47.5,0.5,18.25,0.43,14.75,0.43,standing
34264,6427,187,47.5,0.5,18.0,0.0,14.0,1.22,standing
34265,6428,188,47.5,0.5,18.0,0.0,13.67,0.94,standing
34266,6429,189,47.5,0.5,18.0,0.0,12.75,0.83,standing
34267,6430,190,47.67,0.47,18.0,0.0,12.67,0.94,standing
34268,6431,191,47.5,0.5,17.5,0.5,11.75,0.43,standing
34269,6432,192,47.25,0.43,18.0,0.0,11.5,0.5,standing
34270,6433,193,47.25,0.43,17.5,0.5,11.5,1.12,standing
34271,6434,194,47.0,0.82,16.67,0.47,9.75,0.83,standing
34272,6435,195,47.5,0.5,16.25,1.09,9.0,0.71,standing
34273,6436,196,47.5,0.5,17.0,0.71,10.33,1.7,standing
34274,6437,197,47.5,0.5,17.75,0.43,11.5,0.5,standing
34275,6438,198,47.5,0.5,18.0,0.0,11.67,0.47,standing
34276,6439,199,47.5,0.5,18.0,0.0,12.5,0.5,standing
34277,6440,200,47.67,0.47,18.0,0.0,12.33,0.47,standing
34278,6441,201,47.5,0.5,18.25,0.43,12.5,0.5,standing
34279,6442,202,47.33,0.47,18.33,0.47,13.25,1.3,standing
34280,6443,203,47.75,0.43,18.5,0.87,12.33,0.47,standing
34281,6444,204,47.75,0.43,18.25,0.43,10.25,1.09,standing
34282,6445,205,47.5,0.5,18.0,0.0,9.25,0.83,standing
34283,6446,206,47.25,0.83,18.0,0.0,9.25,0.43,standing
34284,6447,207,46.5,0.5,18.0,0.0,9.25,1.09,standing
34285,6448,208,46.5,0.5,18.0,0.0,10.75,0.83,standing
34286,6449,209,46.75,0.43,18.0,0.0,12.0,0.0,standing
34287,6450,210,47.25,0.43,18.0,0.0,10.75,1.3,standing
34288,6451,211,47.5,0.5,18.0,0.0,9.0,0.0,standing
34289,6452,212,47.5,0.5,18.0,0.0,11.0,0.71,standing
34290,6453,213,47.5,0.5,18.5,0.5,12.0,0.0,standing
34291,6454,214,47.67,0.47,18.75,0.43,12.33,0.47,standing
34292,6455,215,47.5,0.5,19.0,0.0,11.75,0.43,standing
34293,6456,216,47.5,0.5,18.33,0.47,12.0,0.0,standing
34294,6457,217,47.6,0.49,18.0,0.0,12.25,0.43,standing
34295,6458,218,47.5,0.5,18.0,0.0,13.0,1.22,standing
34296,6459,219,47.5,0.5,18.0,0.0,15.25,1.48,standing
34297,6460,220,47.33,0.47,18.33,0.47,16.75,0.83,standing
34298,6461,221,48.0,0.0,18.5,0.5,17.0,0.71,standing
34299,6462,222,48.0,0.0,18.0,0.0,15.75,0.83,standing
34300,6463,223,48.0,0.0,18.0,0.0,16.5,0.5,standing
34301,6464,224,48.0,0.0,18.0,0.0,16.75,0.83,standing
34302,6465,225,47.75,0.43,18.0,0.0,15.75,1.3,standing
34303,6466,226,48.0,0.0,18.25,0.43,11.25,0.83,standing
34304,6467,227,47.75,0.43,18.0,0.0,9.0,0.0,standing
34305,6468,228,47.5,0.5,18.6,0.49,12.5,0.87,standing
34306,6469,229,47.75,0.43,18.0,0.0,13.67,1.25,standing
34307,6470,230,48.0,0.0,18.0,0.0,14.5,0.5,standing
34308,6471,231,48.0,0.0,18.0,0.0,14.75,0.43,standing
34309,6472,232,47.75,0.43,18.0,0.0,14.5,0.87,standing
34310,6473,233,48.0,0.0,18.0,0.0,14.0,1.0,standing
34311,6474,234,48.0,0.0,18.0,0.0,15.5,0.5,standing
34312,6475,235,48.0,0.0,18.0,0.0,15.0,0.0,standing
34313,6476,236,47.75,0.43,18.0,0.0,14.5,0.5,standing
34314,6477,237,47.75,0.43,18.0,0.0,15.5,0.5,standing
34315,6478,238,48.0,0.0,18.0,0.0,14.67,0.47,standing
34316,6479,239,47.75,0.43,18.0,0.0,15.0,0.0,standing
34317,6480,240,48.0,0.0,18.0,0.0,15.5,0.5,standing
34318,6481,241,48.0,0.0,18.0,0.0,16.33,0.94,standing
34319,6482,242,48.0,0.0,18.0,0.0,16.0,1.0,standing
34320,6483,243,48.0,0.0,18.0,0.0,16.25,0.83,standing
34321,6484,244,48.0,0.0,18.0,0.0,16.25,0.43,standing
34322,6485,245,48.0,0.0,18.0,0.0,16.25,0.83,standing
34323,6486,246,48.0,0.0,18.0,0.0,16.25,0.83,standing
34324,6487,247,48.0,0.0,18.0,0.0,16.5,0.5,standing
34325,6488,248,48.0,0.0,18.0,0.0,16.0,1.0,standing
34326,6489,249,48.0,0.0,18.0,0.0,15.5,0.5,standing
34327,6490,250,48.0,0.0,18.5,0.5,16.25,0.83,standing
34328,6491,251,48.0,0.0,18.0,0.0,16.33,0.47,standing
34329,6492,252,48.0,0.0,18.25,0.43,16.75,0.83,standing
34330,6493,253,48.0,0.0,18.25,0.43,16.75,0.83,standing
34331,6494,254,48.0,0.0,18.25,0.43,16.25,0.83,standing
34332,6495,255,48.0,0.0,18.0,0.0,15.67,0.47,standing
34333,6496,256,48.0,0.0,18.0,0.0,15.75,0.83,standing
34334,6497,257,48.0,0.0,18.67,0.47,15.75,0.83,standing
34335,6498,258,47.75,0.43,18.0,0.0,15.25,0.43,standing
34336,6499,259,47.5,0.5,18.0,0.0,14.25,0.83,standing
34337,6500,260,47.5,0.5,18.0,0.0,13.25,1.3,standing
34338,6501,261,47.5,0.5,17.0,0.0,13.25,1.3,standing
34339,6502,262,47.5,0.5,17.25,0.43,13.75,1.3,standing
34340,6503,263,47.5,0.5,17.5,0.5,15.0,0.71,standing
34341,6504,264,47.5,0.5,16.67,0.94,15.67,0.94,standing
34342,6505,265,47.5,0.5,17.25,0.43,17.0,0.71,standing
34343,6506,266,47.75,0.43,17.25,0.43,17.25,0.83,standing
34344,6507,267,48.0,0.0,18.0,0.0,16.67,0.47,standing
34345,6508,268,47.5,0.5,17.25,0.43,15.75,0.43,standing
34346,6509,269,47.75,0.43,18.0,0.0,15.5,0.5,standing
34347,6510,270,47.6,0.49,18.0,0.0,15.6,0.8,standing
34348,6511,271,48.0,0.0,17.25,0.43,17.0,1.41,standing
34349,6512,272,47.33,0.47,17.5,0.5,16.33,0.47,standing
34350,6513,273,47.8,0.4,17.8,0.4,17.0,1.0,standing
34351,6514,274,47.67,0.47,18.0,0.0,16.75,0.83,standing
34352,6515,275,48.0,0.0,17.75,0.43,17.0,0.71,standing
34353,6516,276,48.0,0.0,18.0,0.0,16.75,0.83,standing
34354,6517,277,48.0,0.0,18.0,0.0,16.5,0.5,standing
34355,6518,278,48.0,0.0,17.5,0.5,16.5,0.5,standing
34356,6519,279,48.0,0.0,18.0,0.0,16.75,0.83,standing
34357,6520,280,48.0,0.0,17.25,0.43,16.75,0.83,standing
34358,6521,281,48.0,0.0,17.75,0.43,17.25,0.83,standing
34359,6522,282,47.75,0.43,18.0,0.0,17.33,0.47,standing
34360,6523,283,47.75,0.43,18.0,0.0,17.33,0.47,standing
34361,6524,284,48.0,0.0,17.75,0.43,17.0,0.82,standing
34362,6525,285,48.0,0.0,18.0,0.0,17.25,0.83,standing
34363,6526,286,48.0,0.0,18.0,0.0,16.0,1.0,standing
34364,6527,287,48.0,0.0,18.0,0.0,15.75,0.83,standing
34365,6528,288,48.0,0.0,18.0,0.0,15.5,0.5,standing
34366,6529,289,48.0,0.0,18.0,0.0,16.75,0.83,standing
34367,6530,290,48.0,0.0,18.0,0.0,17.0,0.71,standing
34368,6531,291,48.0,0.0,17.67,0.47,16.33,0.47,standing
34369,6532,292,48.0,0.0,18.0,0.0,16.25,0.83,standing
34370,6533,293,48.0,0.0,18.0,0.0,17.67,0.47,standing
34371,6534,294,48.0,0.0,17.25,0.43,17.5,0.5,standing
34372,6535,295,48.0,0.0,18.0,0.0,17.5,0.5,standing
34373,6536,296,48.0,0.0,18.0,0.0,17.0,0.0,standing
34374,6537,297,48.0,0.0,18.0,0.0,17.0,1.0,standing
34375,6538,298,47.75,0.43,17.5,0.5,17.75,0.43,standing
34376,6539,299,48.0,0.0,17.5,0.5,17.25,0.43,standing
34377,6540,300,47.75,0.43,16.75,0.83,17.25,0.83,standing
34378,6541,301,48.0,0.0,15.5,0.87,15.5,1.12,standing
34379,6542,302,47.5,0.5,16.5,0.5,12.75,0.83,standing
34380,6543,303,47.5,0.5,18.0,0.0,12.0,0.0,standing
34381,6544,304,47.5,0.5,16.75,0.43,8.75,2.17,standing
34382,6545,305,47.5,0.5,16.0,0.0,4.75,1.79,standing
34383,6546,306,47.67,0.47,15.75,0.43,8.0,0.0,standing
34384,6547,307,47.5,0.5,16.25,0.43,10.75,1.09,standing
34385,6548,308,47.5,0.5,16.25,0.43,12.75,0.83,standing
34386,6549,309,47.67,0.47,17.0,0.0,12.33,0.47,standing
34387,6550,310,47.5,0.5,17.75,0.43,11.25,0.83,standing
34388,6551,311,47.5,0.5,18.0,0.0,10.75,1.79,standing
34389,6552,312,47.5,0.5,18.0,0.0,12.0,0.0,standing
34390,6553,313,47.5,0.5,17.5,0.5,12.0,0.0,standing
34391,6554,314,47.5,0.5,17.75,0.43,12.0,0.0,standing
34392,6555,315,47.5,0.5,17.5,0.5,12.75,1.3,standing
34393,6556,316,47.5,0.5,17.0,0.0,13.33,0.47,standing
34394,6557,317,48.0,0.0,17.25,0.43,14.67,0.47,standing
34395,6558,318,47.5,0.5,16.75,0.43,15.5,0.5,standing
34396,6559,319,47.75,0.43,16.25,0.43,16.25,0.83,standing
34397,6560,320,47.33,0.47,16.0,0.0,15.5,0.5,standing
34398,6561,321,47.5,0.5,16.0,0.0,15.75,0.83,standing
34399,6562,322,47.5,0.5,16.5,0.5,15.25,0.43,standing
34400,6563,323,47.5,0.5,16.75,0.43,15.5,0.5,standing
34401,6564,324,47.5,0.5,17.25,0.43,15.75,0.83,standing
34402,6565,325,47.5,0.5,17.0,0.0,16.0,1.22,standing
34403,6566,326,47.5,0.5,17.0,0.71,16.5,1.12,standing
34404,6567,327,47.5,0.5,17.75,0.43,15.75,0.43,standing
34405,6568,328,47.5,0.5,16.75,0.43,15.0,0.0,standing
34406,6569,329,47.75,0.43,16.5,0.5,14.75,0.43,standing
34407,6570,330,47.5,0.5,17.0,0.0,13.75,0.83,standing
34408,6571,331,47.75,0.43,17.0,0.0,12.0,0.0,standing
34409,6572,332,47.5,0.5,16.75,0.83,13.0,1.0,standing
34410,6573,333,47.67,0.47,16.5,0.87,13.67,1.25,standing
34411,6574,334,47.75,0.43,16.25,0.43,15.5,0.5,standing
34412,6575,335,47.33,0.47,17.33,0.47,15.5,0.5,standing
34413,6576,336,47.75,0.43,17.0,0.0,15.0,0.0,standing
34414,6577,337,47.5,0.5,17.25,0.43,14.75,0.43,standing
34415,6578,338,47.5,0.5,15.75,0.43,14.25,0.83,standing
34416,6579,339,47.75,0.43,15.25,0.43,16.0,1.0,standing
34417,6580,340,48.0,0.0,15.0,0.0,17.0,1.0,standing
34418,6581,341,47.75,0.43,15.25,0.43,17.5,0.5,standing
34419,6582,342,47.75,0.43,15.25,0.43,17.0,0.71,standing
